,model_name,r2,mape_runtime,mape_power
0,best_knn,0.20297575337310259,0.38876733646861533,1.0072086660773836
1,best_dt,-0.18724047297530244,0.4203651816151654,0.9024877575616391
2,best_rf,-0.22608328384594828,0.4207548652195593,0.9928432167163912
3,best_etr,0.355350895575147,0.3099509601214269,0.8095275572698949
