,model_name,dataset_name,r2,mape_runtime,mape_power
0,best_knn,qsort_simulated,0.2029757533731037,0.38876733646861567,1.0072086660773827
1,best_dt,qsort_simulated,-0.21654086230486547,0.433882657515607,0.9406071372268793
2,best_rf,qsort_simulated,-0.16353843113187283,0.38039182451289233,0.9510693741490063
3,best_etr,qsort_simulated,0.2691974220234355,0.3166731483544492,0.8177844544084898
