,model_name,dataset_name,r2,mape_runtime,mape_power
0,best_knn,montecarlocalcpi_simulated,0.010850562453317003,2.4757871874021644,0.7430356195645834
1,best_dt,montecarlocalcpi_simulated,-0.1866204587439405,1.9194123829337681,0.6560828877684853
2,best_rf,montecarlocalcpi_simulated,-0.07391463958375877,2.9344403233948033,0.6179103053411052
3,best_etr,montecarlocalcpi_simulated,-11.288312009333369,6.0219011474426685,0.5897044603559467
