,model_name,dataset_name,r2,mape_runtime,mape_power
0,best_knn,matmul_simulated,0.043161556613651286,1.7105823694587263,0.8826590703899428
1,best_dt,matmul_simulated,-1.3750984639705455,1.866857931952366,1.0612964858632528
2,best_rf,matmul_simulated,-0.14234081258271114,1.7929112326873675,0.7209098228494473
3,best_etr,matmul_simulated,0.2133065136698144,1.7218949674629611,0.6589178252099009
