,model_name,r2,mape_runtime,mape_power
0,best_knn,-0.055239331324124175,0.16291601969617447,0.5900566480258006
1,best_dt,0.28909873237736583,0.16805159045679097,0.46971901335770344
2,best_rf,0.44556132534464565,0.13153333267899497,0.4227785538778987
3,best_etr,0.2629383100755845,0.14101044510925992,0.4384727684619413
