,model_name,dataset_name,r2,mape_runtime,mape_power
0,best_knn,tracking_simulated,-0.06995101872529291,0.16122219598945187,0.6216003713849036
1,best_dt,tracking_simulated,0.2784465514509792,0.15493704803642036,0.5307426395652273
2,best_rf,tracking_simulated,0.21903988965855892,0.14102011821092508,0.5151682639556536
3,best_etr,tracking_simulated,0.20293220754595315,0.13696429563079962,0.5210212552355998
