,model_name,r2,mape_runtime,mape_power
0,best_knn,0.026137001962731443,0.14972729327555057,0.5683313211650072
1,best_dt,0.4461639511839484,0.14762234919537362,0.17753009926262878
2,best_rf,0.4930209554720307,0.14591999805202122,0.16756179786722392
3,best_etr,0.23418557736182127,0.13665749730523552,0.37874329780804133
