,model_name,dataset_name,r2,mape_runtime,mape_power
0,best_knn,mser_simulated,-0.12720092631515434,0.27828274545980436,0.7173180560113973
1,best_dt,mser_simulated,-2.052857030638579,0.4027917215888225,0.8666531024149098
2,best_rf,mser_simulated,-1.3056776899628202,0.3674697548769903,0.7487684866573479
3,best_etr,mser_simulated,0.17576254437801225,0.23828104992299026,0.6013583826617703
